url,status_code,accessible,error,last_checked
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_1_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:24.050286+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_1_4_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:24.128941+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_2_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:24.135066+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_2_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:24.111190+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_2_3_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:24.137288+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_2_4_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:24.150728+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_3_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:24.107552+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_3_2_xli1m_utm11_20241008_20250814.tif,200,True,,2026-08-29T19:29:24.069278+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_3_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:24.111541+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_3_4_xli1m_utm11_20241008_20250814.tif,200,True,,2026-08-29T19:29:24.127253+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_4_1_xli1m_utm11_20241008_20250814.tif,200,True,,2026-08-29T19:29:24.080135+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f020_1_4_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:24.107149+00:00
